order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,order_status,payment_date
22110,2305,2024-04-22,61,5,119.93,599.65,Cancelled,
22111,4994,2024-07-30,409,3,52.34,157.02,Completed,2024-08-03
22112,6469,2025-06-29,283,2,55.58,111.16,Completed,2025-07-07
22113,6631,2025-03-03,92,1,179.10,179.10,Completed,2025-03-09
22114,5518,2023-07-31,91,1,62.56,62.56,Pending,
22115,4625,2023-07-19,404,4,153.52,614.08,Completed,2023-07-19
22116,1001,2024-07-29,325,4,63.96,255.84,Pending,
22117,5960,2024-05-12,35,5,169.58,847.90,Cancelled,
22118,7654,2025-04-17,184,3,66.95,200.85,Cancelled,
22119,2019,2023-11-09,264,5,75.87,379.35,Cancelled,
22120,3408,2025-12-28,106,1,124.27,124.27,Cancelled,
22121,3491,2023-08-14,19,5,35.70,178.50,Cancelled,
22122,4856,2023-10-21,400,3,110.27,330.81,Pending,
22123,6142,2023-11-17,304,5,80.40,402.00,Cancelled,
22124,4651,2025-05-10,16,1,57.29,57.29,Cancelled,
22125,8223,2025-05-25,358,1,8.59,8.59,Cancelled,
22126,2303,2025-06-23,303,3,185.41,556.23,Completed,2025-06-30
22127,976,2025-04-11,310,4,179.05,716.20,Cancelled,
22128,9329,2023-04-14,383,3,93.26,279.78,Pending,
22129,8934,2023-06-14,143,2,178.10,356.20,Cancelled,
22130,5846,2025-11-29,100,4,169.99,679.96,Pending,
22131,9301,2023-08-27,83,2,28.14,56.28,Completed,2023-09-01
22132,8133,2023-06-28,119,3,197.99,593.97,Pending,
22133,2866,2025-07-10,138,5,45.29,226.45,Cancelled,
22134,5997,2024-10-10,427,4,88.78,355.12,Cancelled,
22135,8034,2023-01-20,306,3,110.42,331.26,Completed,2023-01-28
22136,8636,2024-11-14,386,1,141.88,141.88,Completed,2024-11-27
22137,882,2023-08-19,31,2,137.76,275.52,Completed,2023-08-24
22138,7807,2024-05-05,447,4,120.90,483.60,Cancelled,
22139,1973,2023-03-04,463,4,33.14,132.56,Cancelled,
22140,1101,2024-01-06,477,3,47.76,143.28,Pending,
22141,8437,2024-12-18,227,1,4.57,4.57,Cancelled,
22142,7938,2025-05-23,70,4,23.94,95.76,Cancelled,
22143,2538,2024-05-03,92,1,19.15,19.15,Cancelled,
22144,2467,2023-05-11,7,1,170.99,170.99,Pending,
22145,1052,2024-08-26,189,1,59.71,59.71,Pending,
22146,5697,2024-03-13,455,2,178.15,356.30,Cancelled,
22147,4414,2025-10-31,198,5,186.38,931.90,Pending,
22148,2276,2023-01-03,469,5,165.93,829.65,Cancelled,
22149,2087,2024-10-28,4,3,147.71,443.13,Cancelled,
22150,3456,2025-09-25,338,5,136.53,682.65,Completed,2025-09-28
22151,1178,2024-09-03,404,3,105.36,316.08,Pending,
22152,7275,2024-08-02,418,2,93.01,186.02,Cancelled,
22153,1335,2024-12-18,410,4,148.60,594.40,Pending,
22154,9471,2024-09-16,59,4,116.16,464.64,Cancelled,
22155,1651,2023-03-30,74,2,168.74,337.48,Completed,2023-04-09
22156,2141,2024-12-22,399,2,178.96,357.92,Completed,2024-12-27
22157,3425,2024-09-05,169,1,166.45,166.45,Cancelled,
22158,6816,2025-05-24,58,1,130.78,130.78,Cancelled,
22159,2529,2023-10-03,258,3,46.16,138.48,Pending,
22160,7538,2023-05-10,225,2,138.51,277.02,Completed,2023-05-23
22161,5790,2025-11-17,129,5,144.42,722.10,Completed,2025-11-21
22162,8467,2025-04-15,35,3,91.15,273.45,Pending,
22163,8400,2025-06-10,34,5,89.90,449.50,Pending,
22164,2741,2024-05-04,226,5,138.63,693.15,Pending,
22165,8810,2024-06-21,38,5,40.28,201.40,Pending,
22166,6111,2024-11-19,480,1,149.75,149.75,Cancelled,
22167,9358,2025-09-03,147,3,196.11,588.33,Pending,
22168,7796,2024-10-31,385,4,19.43,77.72,Completed,2024-11-08
22169,2684,2023-05-07,481,2,23.24,46.48,Cancelled,
22170,5364,2023-09-25,39,4,186.32,745.28,Pending,
22171,7282,2023-04-19,184,3,168.42,505.26,Completed,2023-04-23
22172,1511,2024-07-11,44,2,41.45,82.90,Pending,
22173,5037,2025-08-14,79,4,91.37,365.48,Completed,2025-08-14
22174,7523,2023-08-11,388,3,31.51,94.53,Cancelled,
22175,4021,2023-11-11,432,3,169.13,507.39,Completed,2023-11-13
22176,6541,2025-01-12,214,3,136.47,409.41,Cancelled,
22177,9004,2024-05-29,1,2,84.41,168.82,Cancelled,
22178,9603,2025-02-06,299,2,16.59,33.18,Pending,
22179,3851,2023-05-10,258,4,169.76,679.04,Pending,
22180,5764,2023-01-26,305,1,113.20,113.20,Cancelled,
22181,7577,2024-11-22,258,3,191.66,574.98,Cancelled,
22182,6691,2024-10-09,155,2,60.09,120.18,Completed,2024-10-20
22183,6300,2023-03-14,338,3,47.07,141.21,Completed,2023-03-15
22184,330,2025-02-22,452,1,10.45,10.45,Cancelled,
22185,1932,2023-09-29,360,3,13.80,41.40,Cancelled,
22186,6574,2024-03-30,15,5,69.08,345.40,Cancelled,
22187,4868,2025-07-28,438,3,100.78,302.34,Pending,
22188,526,2023-03-12,392,2,6.73,13.46,Pending,
22189,6135,2023-04-24,162,2,54.08,108.16,Cancelled,
22190,7155,2024-06-22,355,3,150.07,450.21,Pending,
22191,9127,2024-02-06,21,3,180.04,540.12,Completed,2024-02-06
22192,7729,2023-12-21,469,5,12.97,64.85,Pending,
22193,9063,2025-07-09,348,5,175.44,877.20,Cancelled,
22194,8522,2024-01-20,401,3,3.47,10.41,Completed,2024-01-21
22195,9754,2025-01-18,43,1,87.46,87.46,Cancelled,
22196,5191,2023-09-07,318,2,20.06,40.12,Cancelled,
22197,6735,2023-11-06,80,2,100.41,200.82,Cancelled,
22198,5027,2023-06-26,296,2,119.58,239.16,Completed,2023-06-28
22199,9827,2025-03-26,139,2,125.11,250.22,Pending,
22200,897,2023-01-10,36,3,156.97,470.91,Completed,2023-01-13
22201,2828,2025-02-25,227,3,50.54,151.62,Cancelled,
22202,6893,2023-12-23,204,3,46.53,139.59,Pending,
22203,2587,2024-01-06,222,5,17.97,89.85,Cancelled,
22204,9111,2025-07-09,315,5,127.33,636.65,Pending,
22205,1398,2024-09-12,309,5,136.14,680.70,Pending,
22206,6175,2023-05-25,164,2,94.75,189.50,Completed,2023-06-01
22207,5414,2024-12-24,170,2,6.03,12.06,Pending,
22208,5569,2023-08-12,294,2,15.41,30.82,Cancelled,
22209,9279,2023-07-26,184,3,49.58,148.74,Cancelled,
22210,7662,2024-07-21,327,3,7.14,21.42,Cancelled,
22211,4607,2025-03-14,33,4,76.70,306.80,Cancelled,
22212,1041,2023-12-26,102,5,31.56,157.80,Pending,
22213,5349,2023-04-04,298,4,4.83,19.32,Cancelled,
22214,8565,2025-04-15,390,1,171.84,171.84,Pending,
22215,8450,2024-05-14,417,5,141.04,705.20,Cancelled,
22216,1031,2024-07-05,93,5,185.97,929.85,Cancelled,
22217,2477,2023-10-13,217,2,153.13,306.26,Pending,
22218,8565,2025-01-28,63,5,195.48,977.40,Cancelled,
22219,5710,2025-06-28,219,1,49.27,49.27,Cancelled,
22220,8813,2024-04-07,68,3,125.54,376.62,Pending,
22221,4866,2023-01-28,466,1,187.94,187.94,Cancelled,
22222,6690,2023-04-05,126,2,173.85,347.70,Cancelled,
22223,1048,2024-11-24,388,5,69.03,345.15,Completed,2024-11-30
22224,5579,2025-08-29,496,4,170.61,682.44,Pending,
22225,270,2024-07-12,313,4,155.99,623.96,Completed,2024-07-17
22226,1961,2023-01-04,186,5,92.26,461.30,Cancelled,
22227,5888,2023-10-31,181,2,70.41,140.82,Completed,2023-11-01
22228,6082,2024-08-16,59,1,188.40,188.40,Completed,2024-08-25
22229,3008,2024-03-29,276,5,77.24,386.20,Cancelled,
22230,8104,2024-04-01,331,2,94.74,189.48,Completed,2024-04-10
22231,5142,2025-07-07,212,5,48.50,242.50,Cancelled,
22232,6012,2024-01-07,449,2,69.90,139.80,Pending,
22233,8027,2023-03-27,43,4,61.95,247.80,Cancelled,
22234,7519,2024-10-19,307,3,8.46,25.38,Completed,2024-10-26
22235,3188,2023-02-09,84,4,154.62,618.48,Cancelled,
22236,3272,2025-05-23,385,4,145.14,580.56,Completed,2025-06-01
22237,8165,2025-12-13,400,3,59.78,179.34,Completed,2025-12-13
22238,163,2024-07-02,290,3,12.36,37.08,Cancelled,
22239,9349,2023-05-19,397,5,19.00,95.00,Completed,2023-06-01
22240,9870,2023-08-12,404,4,166.00,664.00,Completed,2023-08-20
22241,442,2024-05-21,179,3,125.89,377.67,Cancelled,
22242,9616,2023-04-15,430,3,77.50,232.50,Completed,2023-04-26
22243,340,2024-10-20,137,3,41.33,123.99,Pending,
22244,4755,2025-09-25,189,2,170.23,340.46,Pending,
22245,5641,2023-12-29,56,5,137.30,686.50,Pending,
22246,3973,2024-09-08,86,4,156.56,626.24,Completed,2024-09-16
22247,989,2023-11-25,206,3,157.28,471.84,Cancelled,
22248,8514,2025-11-24,185,3,3.17,9.51,Completed,2025-11-28
22249,888,2023-07-03,82,2,147.36,294.72,Completed,2023-07-17
22250,3793,2024-11-20,320,3,18.51,55.53,Pending,
22251,7950,2024-11-20,55,4,191.81,767.24,Cancelled,
22252,7600,2023-10-26,62,5,23.36,116.80,Completed,2023-10-27
22253,961,2025-05-08,130,1,29.42,29.42,Cancelled,
22254,7417,2023-08-22,270,2,96.23,192.46,Cancelled,
22255,5342,2025-04-10,42,4,103.03,412.12,Completed,2025-04-22
22256,6611,2023-12-16,87,4,41.83,167.32,Cancelled,
22257,6887,2023-09-16,282,2,188.30,376.60,Cancelled,
22258,127,2025-05-07,445,5,42.42,212.10,Pending,
22259,1994,2024-09-12,150,2,101.12,202.24,Pending,
22260,9416,2023-07-19,191,4,122.06,488.24,Pending,
22261,4746,2025-06-12,241,1,159.95,159.95,Completed,2025-06-13
22262,8982,2023-09-07,465,2,199.36,398.72,Pending,
22263,7408,2023-11-17,87,4,158.22,632.88,Pending,
22264,767,2025-09-30,236,4,124.28,497.12,Cancelled,
22265,7738,2023-12-08,466,2,183.29,366.58,Cancelled,
22266,9825,2024-11-27,125,2,52.23,104.46,Completed,2024-12-10
22267,9647,2023-08-16,341,1,13.82,13.82,Completed,2023-08-23
22268,9326,2025-11-16,152,5,73.33,366.65,Completed,2025-11-27
22269,312,2024-03-24,352,2,129.76,259.52,Completed,2024-04-01
22270,2453,2024-07-16,12,1,113.35,113.35,Pending,
22271,9698,2025-11-23,460,2,142.89,285.78,Pending,
22272,7438,2023-01-08,188,2,50.53,101.06,Cancelled,
22273,8496,2025-02-12,347,5,68.66,343.30,Pending,
22274,4997,2025-03-28,245,1,194.53,194.53,Completed,2025-04-02
22275,6640,2023-12-11,109,2,124.97,249.94,Completed,2023-12-21
22276,7866,2023-08-18,289,4,1.61,6.44,Pending,
22277,9681,2025-03-16,43,3,92.89,278.67,Pending,
22278,3891,2024-04-09,263,1,161.72,161.72,Completed,2024-04-13
22279,249,2024-05-31,388,2,142.37,284.74,Cancelled,
22280,9229,2024-12-14,307,2,25.36,50.72,Cancelled,
22281,4162,2025-12-21,248,5,130.64,653.20,Cancelled,
22282,8184,2025-04-26,174,5,9.80,49.00,Completed,2025-05-08
22283,3289,2023-05-06,277,3,35.85,107.55,Pending,
22284,4560,2024-09-18,230,3,196.69,590.07,Cancelled,
22285,5967,2025-06-20,26,4,155.89,623.56,Cancelled,
22286,5123,2024-12-24,262,1,96.77,96.77,Pending,
22287,5151,2023-03-22,497,1,73.20,73.20,Pending,
22288,9763,2023-04-26,235,3,180.41,541.23,Completed,2023-05-01
22289,7194,2023-09-03,291,4,142.27,569.08,Completed,2023-09-03
22290,5705,2024-05-10,6,3,79.05,237.15,Pending,
22291,5657,2024-06-04,475,2,13.15,26.30,Cancelled,
22292,8581,2025-05-04,112,3,37.15,111.45,Cancelled,
22293,5105,2023-11-14,315,5,72.65,363.25,Completed,2023-11-19
22294,8934,2025-06-14,90,2,133.08,266.16,Pending,
22295,8068,2024-05-24,58,4,69.56,278.24,Pending,
22296,7023,2024-02-24,7,1,162.57,162.57,Pending,
22297,2488,2024-01-18,40,5,80.92,404.60,Pending,
22298,166,2024-04-24,219,4,193.38,773.52,Completed,2024-05-05
22299,6491,2025-08-13,39,2,39.36,78.72,Completed,2025-08-25
22300,932,2023-08-31,16,5,97.62,488.10,Pending,
22301,1578,2023-08-17,446,4,147.85,591.40,Completed,2023-08-26
22302,9188,2024-05-25,262,4,51.63,206.52,Completed,2024-06-08
22303,2343,2024-04-11,160,5,116.01,580.05,Completed,2024-04-13
22304,257,2023-03-13,107,5,45.60,228.00,Completed,2023-03-16
22305,8256,2023-11-17,482,1,42.34,42.34,Pending,
22306,5306,2023-05-25,271,4,3.22,12.88,Pending,
22307,1715,2024-11-22,390,5,85.29,426.45,Pending,
22308,9712,2023-07-29,390,5,85.19,425.95,Cancelled,
22309,8781,2024-03-24,343,3,160.76,482.28,Cancelled,
22310,2878,2023-12-18,402,2,115.93,231.86,Cancelled,
22311,5839,2024-02-02,81,1,43.13,43.13,Completed,2024-02-08
22312,7408,2025-08-04,18,2,23.63,47.26,Cancelled,
22313,166,2024-11-22,134,3,8.40,25.20,Completed,2024-11-23
22314,387,2024-09-28,351,3,45.86,137.58,Completed,2024-10-12
22315,6831,2023-11-01,341,2,67.14,134.28,Completed,2023-11-15
22316,5740,2024-08-04,311,5,22.29,111.45,Cancelled,
22317,1774,2024-03-03,67,1,127.80,127.80,Pending,
22318,241,2025-02-13,353,5,135.62,678.10,Cancelled,
22319,843,2023-11-05,23,4,15.30,61.20,Completed,2023-11-11
22320,3154,2025-10-06,390,2,131.11,262.22,Pending,
22321,9611,2025-07-23,245,3,164.88,494.64,Completed,2025-08-01
22322,2339,2025-12-24,74,4,95.40,381.60,Completed,2026-01-02
22323,925,2024-11-16,433,4,43.29,173.16,Cancelled,
22324,3707,2025-07-27,211,5,188.89,944.45,Completed,2025-07-31
22325,2988,2025-05-16,216,2,92.47,184.94,Completed,2025-05-26
22326,4069,2024-09-10,416,1,95.38,95.38,Completed,2024-09-13
22327,5013,2025-04-10,328,3,153.89,461.67,Pending,
22328,7776,2023-02-14,145,1,161.07,161.07,Pending,
22329,9516,2025-07-29,490,3,88.51,265.53,Pending,
22330,5106,2025-08-03,18,1,108.49,108.49,Cancelled,
22331,1000,2024-01-13,83,2,33.27,66.54,Pending,
22332,3811,2023-12-04,390,5,176.53,882.65,Completed,2023-12-14
22333,9631,2024-08-14,23,4,101.84,407.36,Pending,
22334,2153,2024-01-26,10,2,36.28,72.56,Cancelled,
22335,6248,2025-05-10,425,4,158.10,632.40,Pending,
22336,2240,2023-11-18,475,3,124.44,373.32,Cancelled,
22337,8347,2024-04-01,436,5,182.92,914.60,Pending,
22338,4596,2023-08-27,386,1,165.39,165.39,Completed,2023-08-29
22339,1752,2023-08-24,440,2,193.71,387.42,Cancelled,
22340,5222,2024-10-12,54,3,189.45,568.35,Cancelled,
22341,789,2025-11-25,359,5,192.49,962.45,Cancelled,
22342,5584,2023-08-04,10,1,188.89,188.89,Pending,
22343,3007,2023-11-29,451,4,136.62,546.48,Completed,2023-12-05
22344,1603,2025-04-20,393,1,35.92,35.92,Cancelled,
22345,5094,2025-06-24,92,3,133.09,399.27,Cancelled,
22346,9258,2023-03-23,353,5,179.65,898.25,Cancelled,
22347,3571,2024-08-03,85,1,114.52,114.52,Completed,2024-08-10
22348,2554,2024-12-03,29,4,159.25,637.00,Cancelled,
22349,981,2023-04-28,127,3,7.48,22.44,Cancelled,
22350,2725,2024-04-16,166,3,119.82,359.46,Cancelled,
22351,6502,2024-10-04,88,1,64.68,64.68,Cancelled,
22352,861,2024-10-06,335,1,28.11,28.11,Cancelled,
22353,7658,2024-02-13,455,2,51.60,103.20,Cancelled,
22354,4012,2025-11-06,68,5,87.41,437.05,Cancelled,
22355,3182,2025-02-15,384,2,177.08,354.16,Completed,2025-02-24
22356,5107,2024-08-22,66,1,176.11,176.11,Pending,
22357,1815,2024-03-12,139,5,83.40,417.00,Completed,2024-03-16
22358,68,2025-05-10,303,1,33.46,33.46,Cancelled,
22359,6350,2024-02-13,211,1,185.18,185.18,Pending,
22360,4714,2024-06-13,233,4,58.86,235.44,Pending,
22361,8789,2025-06-16,86,1,195.52,195.52,Cancelled,
22362,5104,2023-09-07,13,1,127.81,127.81,Pending,
22363,6877,2024-05-17,56,3,69.03,207.09,Pending,
22364,8406,2023-04-28,277,2,48.33,96.66,Pending,
22365,6094,2023-02-20,373,4,112.94,451.76,Pending,
22366,2634,2023-05-22,32,5,187.67,938.35,Cancelled,
22367,8659,2023-05-21,62,1,119.72,119.72,Completed,2023-05-28
22368,7082,2025-05-13,433,5,74.58,372.90,Pending,
22369,9587,2023-10-13,416,3,162.34,487.02,Cancelled,
22370,9922,2025-06-30,431,2,155.08,310.16,Pending,
22371,3044,2023-10-12,117,1,194.39,194.39,Cancelled,
22372,5377,2025-11-01,118,1,184.63,184.63,Cancelled,
22373,2766,2024-06-22,3,2,70.13,140.26,Cancelled,
22374,2195,2025-10-19,158,4,194.41,777.64,Cancelled,
22375,7529,2024-09-15,446,1,67.47,67.47,Cancelled,
22376,5087,2025-07-19,117,4,33.68,134.72,Completed,2025-07-19
22377,547,2023-05-28,112,1,192.70,192.70,Completed,2023-05-28
22378,4455,2025-01-28,34,1,79.65,79.65,Cancelled,
22379,8833,2024-01-10,61,3,40.67,122.01,Pending,
22380,5032,2024-09-20,25,5,193.00,965.00,Completed,2024-09-21
22381,8525,2024-02-24,343,3,188.67,566.01,Cancelled,
22382,1347,2024-08-04,457,3,75.26,225.78,Completed,2024-08-06
22383,4051,2023-03-27,194,3,160.04,480.12,Pending,
22384,1760,2025-11-04,34,1,186.55,186.55,Cancelled,
22385,283,2025-07-14,155,4,81.63,326.52,Cancelled,
22386,8671,2025-10-23,490,3,56.65,169.95,Cancelled,
22387,1344,2025-10-21,476,4,156.49,625.96,Cancelled,
22388,6110,2024-07-06,69,4,162.04,648.16,Completed,2024-07-17
22389,6715,2024-07-12,249,1,180.59,180.59,Completed,2024-07-21
22390,6442,2025-11-07,161,4,89.41,357.64,Completed,2025-11-21
22391,5414,2023-02-19,265,1,53.56,53.56,Completed,2023-03-05
22392,5381,2025-06-09,466,5,96.90,484.50,Cancelled,
22393,1387,2023-04-08,19,3,120.54,361.62,Cancelled,
22394,3858,2025-12-15,328,3,34.72,104.16,Completed,2025-12-18
22395,8840,2023-10-04,165,4,30.47,121.88,Cancelled,
22396,3370,2023-03-22,246,3,140.68,422.04,Cancelled,
22397,1250,2024-12-08,291,1,11.91,11.91,Cancelled,
22398,1788,2024-08-26,177,2,166.45,332.90,Completed,2024-08-29
22399,9750,2023-01-07,364,4,106.03,424.12,Cancelled,
22400,6322,2024-10-29,416,5,20.28,101.40,Completed,2024-11-04
22401,8183,2025-03-12,48,5,104.90,524.50,Pending,
22402,5107,2024-07-21,43,5,59.40,297.00,Cancelled,
22403,6577,2023-01-08,45,3,130.06,390.18,Completed,2023-01-09
22404,6170,2024-12-18,122,2,199.98,399.96,Completed,2024-12-18
22405,5148,2024-07-06,174,3,152.06,456.18,Pending,
22406,8542,2023-03-05,43,2,78.94,157.88,Cancelled,
22407,5227,2024-01-01,461,4,120.39,481.56,Pending,
22408,150,2024-11-05,201,3,69.21,207.63,Completed,2024-11-06
22409,1210,2023-07-19,36,5,132.96,664.80,Cancelled,
22410,8885,2025-06-01,243,1,67.62,67.62,Completed,2025-06-04
22411,7516,2025-02-22,107,4,125.19,500.76,Pending,
22412,592,2025-06-11,209,4,194.20,776.80,Cancelled,
22413,9213,2023-06-04,118,4,34.79,139.16,Pending,
22414,5052,2023-03-17,138,5,25.29,126.45,Cancelled,
22415,6584,2024-11-26,173,3,71.16,213.48,Completed,2024-12-02
22416,4824,2024-09-05,377,4,67.58,270.32,Pending,
22417,8370,2025-07-13,86,2,57.11,114.22,Pending,
22418,6080,2024-10-10,282,2,39.67,79.34,Cancelled,
22419,6158,2025-09-26,123,4,113.76,455.04,Completed,2025-09-29
22420,9380,2023-06-03,53,2,65.16,130.32,Cancelled,
22421,8843,2023-10-26,89,3,95.08,285.24,Cancelled,
22422,3473,2023-08-07,29,2,107.77,215.54,Completed,2023-08-07
22423,668,2023-04-07,345,1,154.09,154.09,Pending,
22424,1024,2023-05-21,392,4,179.17,716.68,Completed,2023-06-02
22425,7667,2025-09-06,294,2,57.46,114.92,Completed,2025-09-12
22426,5155,2024-10-29,277,2,24.38,48.76,Cancelled,
22427,8530,2023-11-29,115,3,180.46,541.38,Cancelled,
22428,7169,2023-10-12,287,4,63.97,255.88,Completed,2023-10-21
22429,4772,2025-04-08,295,4,135.56,542.24,Pending,
22430,9300,2024-02-01,331,1,41.21,41.21,Completed,2024-02-04
22431,6494,2025-02-27,237,3,53.34,160.02,Completed,2025-03-10
22432,4795,2023-12-08,139,4,183.67,734.68,Pending,
22433,3101,2024-12-25,450,5,171.73,858.65,Cancelled,
22434,8643,2024-04-25,421,4,40.96,163.84,Pending,
22435,6107,2025-03-05,321,5,150.31,751.55,Completed,2025-03-11
22436,6403,2023-11-03,405,5,54.01,270.05,Cancelled,
22437,8674,2024-07-25,396,5,78.19,390.95,Completed,2024-08-07
22438,4934,2025-10-01,211,1,34.44,34.44,Cancelled,
22439,6325,2023-04-25,143,4,186.60,746.40,Completed,2023-05-09
22440,990,2025-02-11,487,4,183.88,735.52,Pending,
22441,1382,2023-12-01,379,5,4.96,24.80,Cancelled,
22442,657,2023-09-13,411,5,2.11,10.55,Pending,
22443,8446,2025-07-12,145,2,181.03,362.06,Pending,
22444,8378,2025-02-04,156,2,88.93,177.86,Pending,
22445,8577,2025-05-12,495,1,83.99,83.99,Completed,2025-05-18
22446,7841,2023-01-22,161,4,189.36,757.44,Cancelled,
22447,2455,2025-05-19,230,3,190.27,570.81,Cancelled,
22448,3915,2025-05-19,58,1,181.71,181.71,Cancelled,
22449,1357,2023-06-04,208,3,194.98,584.94,Cancelled,
22450,1594,2024-11-12,343,5,184.26,921.30,Cancelled,
22451,8472,2024-01-21,253,5,182.65,913.25,Completed,2024-01-26
22452,2336,2025-01-25,294,3,2.56,7.68,Completed,2025-01-30
22453,2626,2025-01-04,264,5,9.59,47.95,Cancelled,
22454,5774,2025-07-18,146,4,174.09,696.36,Completed,2025-08-01
22455,8773,2023-03-07,452,1,168.89,168.89,Cancelled,
22456,8899,2025-06-12,203,4,97.83,391.32,Completed,2025-06-21
22457,8700,2023-07-25,51,5,141.50,707.50,Completed,2023-07-31
22458,1651,2025-09-07,91,2,8.09,16.18,Completed,2025-09-17
22459,7185,2025-05-01,40,3,18.11,54.33,Cancelled,
22460,672,2023-04-11,459,2,160.92,321.84,Pending,
22461,1744,2023-07-25,450,3,8.33,24.99,Completed,2023-08-03
22462,1649,2024-11-10,68,3,52.47,157.41,Cancelled,
22463,8415,2023-10-17,406,2,19.00,38.00,Pending,
22464,4851,2023-05-01,212,1,78.40,78.40,Completed,2023-05-12
22465,670,2023-08-06,333,3,106.33,318.99,Completed,2023-08-07
22466,5852,2025-06-17,78,4,70.84,283.36,Completed,2025-06-27
22467,3163,2025-02-18,461,5,58.19,290.95,Pending,
22468,418,2025-05-07,101,3,192.37,577.11,Completed,2025-05-12
22469,2061,2023-01-16,114,5,197.72,988.60,Completed,2023-01-25
22470,6392,2023-08-13,7,3,127.89,383.67,Completed,2023-08-16
22471,7269,2024-12-10,338,1,26.65,26.65,Cancelled,
22472,6578,2025-01-30,310,2,152.86,305.72,Cancelled,
22473,6043,2023-02-04,341,4,18.93,75.72,Completed,2023-02-18
22474,5657,2023-04-24,491,4,116.84,467.36,Cancelled,
22475,8827,2024-06-22,55,2,58.05,116.10,Pending,
22476,3856,2024-02-24,14,4,33.64,134.56,Completed,2024-02-29
22477,8612,2025-11-21,84,2,197.31,394.62,Pending,
22478,9911,2025-10-27,68,5,44.36,221.80,Pending,
22479,4918,2025-09-27,231,1,16.19,16.19,Pending,
22480,3432,2023-05-06,312,2,101.36,202.72,Cancelled,
22481,1538,2024-10-29,175,4,97.13,388.52,Pending,
22482,9082,2025-05-17,140,3,127.74,383.22,Cancelled,
22483,7406,2025-11-23,163,1,91.21,91.21,Completed,2025-11-23
22484,8952,2024-10-22,326,5,36.35,181.75,Pending,
22485,9392,2024-10-01,466,1,120.79,120.79,Pending,
22486,7303,2023-05-31,55,1,167.57,167.57,Completed,2023-06-04
22487,1336,2025-06-02,16,3,108.24,324.72,Cancelled,
22488,9589,2025-11-06,391,4,74.14,296.56,Cancelled,
22489,5020,2023-11-10,17,5,88.05,440.25,Completed,2023-11-14
22490,8700,2023-04-05,100,5,155.28,776.40,Completed,2023-04-11
22491,7541,2025-06-20,371,3,7.68,23.04,Completed,2025-06-26
22492,7288,2025-06-02,207,2,128.81,257.62,Cancelled,
22493,736,2023-10-31,331,2,91.09,182.18,Completed,2023-11-09
22494,1160,2023-08-31,492,1,43.96,43.96,Completed,2023-09-08
22495,6170,2023-05-16,372,3,10.48,31.44,Pending,
22496,3755,2024-05-19,170,3,58.72,176.16,Cancelled,
22497,11,2025-05-24,42,1,39.22,39.22,Cancelled,
22498,6664,2023-01-15,262,4,18.20,72.80,Pending,
22499,1316,2025-04-05,134,4,133.28,533.12,Completed,2025-04-06
22500,5127,2024-07-04,285,2,54.65,109.30,Cancelled,
22501,3959,2023-10-05,76,1,42.57,42.57,Completed,2023-10-05
22502,857,2025-11-05,397,2,56.24,112.48,Completed,2025-11-09
22503,5779,2025-07-09,495,4,62.52,250.08,Completed,2025-07-15
22504,6990,2024-03-21,290,1,76.99,76.99,Completed,2024-04-03
22505,5964,2025-10-10,12,5,162.20,811.00,Pending,
22506,3611,2023-01-20,130,1,139.27,139.27,Cancelled,
22507,8344,2024-08-13,270,5,109.39,546.95,Cancelled,
